Sample_ID	Exp_level	Cancer_type	Tissue_type
TCGA-5P-A9K4-01A-11R-A42S-07	0.377183647806443	KIRP	Cancer
TCGA-KS-A41F-01A-11R-A23N-07	0.418052469844084	THCA	Cancer
TCGA-CR-6470-01A-11R-1873-07	12.9824288016123	HNSC	Cancer
TCGA-DD-AACB-01A-11R-A41C-07	12.3096939948082	LIHC	Cancer
TCGA-QH-A6CU-01A-11R-A31N-07	0.263572241099633	LGG	Cancer
TCGA-A2-A0EM-01A-11R-A034-07	0.471319323144362	BRCA	Cancer
TCGA-D8-A1X5-01A-11R-A14D-07	0.790073190539007	BRCA	Cancer
TCGA-AY-4071-01A-01R-1113-07	5.09520894988806	COAD	Cancer
TCGA-ZF-AA4U-01A-11R-A38B-07	0.246408900190254	BLCA	Cancer
TCGA-13-1510-01A-02R-1565-13	1.73083998047916	OV	Cancer
TCGA-HU-A4GH-01A-11R-A24K-31	2.13449154166335	STAD	Cancer
TCGA-EE-A2GC-06A-11R-A18T-07	14.0626014669274	SKCM	Cancer
TCGA-G9-6369-01A-21R-1965-07	0.336438923772479	PRAD	Cancer
TCGA-DZ-6134-11A-01R-1965-07	3.86943951593972	KIRP	Normal
TCGA-XR-A8TF-01A-11R-A36F-07	1.41715355529564	LIHC	Cancer
TCGA-OR-A5JY-01A-31R-A29S-07	0.364692645534467	ACC	Cancer
TCGA-T2-A6X2-01A-12R-A34R-07	10.8341496286409	HNSC	Cancer
TCGA-DK-AA6L-01A-11R-A39I-07	1.49858400707866	BLCA	Cancer
TCGA-DD-AACT-01A-11R-A41C-07	5.23535896184078	LIHC	Cancer
TCGA-D1-A16F-01A-11R-A12I-07	3.06911409786039	UCEC	Cancer
TCGA-A8-A07U-01A-11R-A034-07	12.928937982661	BRCA	Cancer
TCGA-XC-AA0X-01A-32R-A405-07	2.82784520012021	LUSC	Cancer
TCGA-44-2666-01A-01R-A278-07	2.9342565085426	LUAD	Cancer
TCGA-J2-A4AG-01A-11R-A24H-07	5.64717871121069	LUAD	Cancer
TCGA-A3-3329-01A-01R-0864-07	7.27403916552907	KIRC	Cancer
TCGA-DD-A118-11A-11R-A131-07	3.80203931327142	LIHC	Normal
TCGA-E2-A156-01A-11R-A12D-07	0.227596953512996	BRCA	Cancer
TCGA-D3-A51G-06A-11R-A266-07	8.58952793398675	SKCM	Cancer
TCGA-DK-A6B2-01A-11R-A30C-07	3.47345095691379	BLCA	Cancer
TCGA-DK-AA6T-01A-11R-A39I-07	5.79408767119024	BLCA	Cancer
TCGA-AB-2851-03A-01T-0736-13	12.6996682796571	LAML	Cancer
TCGA-D1-A1NY-01A-11R-A16F-07	3.94032686383435	UCEC	Cancer
TCGA-FD-A5BY-01A-31R-A28M-07	2.31668306166235	BLCA	Cancer
TCGA-FE-A233-01A-11R-A14Y-07	0.76091243910471	THCA	Cancer
TCGA-GU-AATP-01A-11R-A39I-07	2.38367402896216	BLCA	Cancer
TCGA-FY-A4B4-01A-11R-A23W-07	2.08408742590413	THCA	Cancer
TCGA-AC-A6IW-01A-12R-A33J-07	8.60337225536155	BRCA	Cancer
TCGA-DJ-A2PO-01A-21R-A19O-07	4.71071323950878	THCA	Cancer
TCGA-AX-A2HD-11A-11R-A32Y-07	2.84835062950481	UCEC	Normal
TCGA-AA-3681-01A-01R-0905-07	4.4655721927187	COAD	Cancer
TCGA-EJ-7312-01B-21R-A32O-07	0.823806068202494	PRAD	Cancer
TCGA-55-1595-01A-01R-0946-07	4.84868597541232	LUAD	Cancer
TCGA-VQ-AA6G-01A-11R-A414-31	0.942403205044694	STAD	Cancer
TCGA-49-6742-11A-01R-1858-07	2.2088943668874	LUAD	Normal
TCGA-AH-6903-01A-11R-1928-07	0.587362846299116	READ	Cancer
TCGA-24-1435-01A-01R-1566-13	1.6410872720661	OV	Cancer
TCGA-OR-A5LJ-01A-11R-A29S-07	1.36328971663343	ACC	Cancer
TCGA-D8-A1X9-01A-12R-A157-07	1.24066512247088	BRCA	Cancer
TCGA-EM-A3AO-01A-11R-A206-07	3.85039108035521	THCA	Cancer
TCGA-EE-A3JD-06A-11R-A20F-07	15.209339261776	SKCM	Cancer
TCGA-BR-A4IU-01A-22R-A251-31	3.72910508975425	STAD	Cancer
TCGA-60-2722-01A-01R-0851-07	1.48178640280204	LUSC	Cancer
TCGA-HW-7490-01A-11R-2027-07	1.62010812923909	LGG	Cancer
TCGA-EL-A3ZM-11A-12R-A23N-07	0.759747079702246	THCA	Normal
TCGA-CF-A3MG-01A-11R-A20F-07	0.12891332840356	BLCA	Cancer
TCGA-EM-A1CT-11A-11R-A13Y-07	0.761741799001223	THCA	Normal
TCGA-R8-A6MK-01A-11R-A32Q-07	0.0280862591221966	LGG	Cancer
TCGA-HI-7168-01A-11R-2118-07	0.66326166810588	PRAD	Cancer
TCGA-CM-6674-01A-11R-1839-07	3.98522105972408	COAD	Cancer
TCGA-06-2562-01A-01R-1849-01	16.3967570218735	GBM	Cancer
TCGA-E9-A227-01A-11R-A157-07	3.98073365101013	BRCA	Cancer
TCGA-VP-A87E-01A-31R-A352-07	4.57488152892664	PRAD	Cancer
TCGA-A2-A0D1-01A-11R-A034-07	0.7100946697722	BRCA	Cancer
TCGA-IR-A3L7-01A-21R-A213-07	0.693901524962728	CESC	Cancer
TCGA-AC-A2QH-01A-11R-A18M-07	0.310723125515623	BRCA	Cancer
TCGA-57-1583-01A-01R-1566-13	0.612062788294656	OV	Cancer
TCGA-G9-6365-01A-11R-1789-07	1.63371680388838	PRAD	Cancer
TCGA-G2-AA3B-01A-11R-A39I-07	1.71325590831572	BLCA	Cancer
TCGA-V1-A8MF-01A-11R-A36G-07	4.07702514722462	PRAD	Cancer
TCGA-06-0211-01B-01R-1849-01	6.41373400116558	GBM	Cancer
TCGA-CN-A6V6-01A-12R-A34R-07	19.7803903648048	HNSC	Cancer
TCGA-D5-6924-01A-11R-1928-07	5.71129554297079	COAD	Cancer
TCGA-55-6981-11A-01R-1949-07	10.30577090623	LUAD	Normal
TCGA-AQ-A04L-01B-21R-A10J-07	0.203883589724853	BRCA	Cancer
TCGA-18-3410-01A-01R-0980-07	7.07888064872772	LUSC	Cancer
TCGA-BR-A4J6-01A-11R-A251-31	1.46042816632514	STAD	Cancer
TCGA-EW-A1PE-01A-11R-A144-07	3.2766936557377	BRCA	Cancer
TCGA-HT-A619-01A-11R-A29R-07	1.31586207172658	LGG	Cancer
TCGA-CV-7091-11A-01R-2016-07	1.11486215684836	HNSC	Normal
TCGA-GU-A42Q-01A-11R-A23W-07	1.36044058373979	BLCA	Cancer
TCGA-OR-A5KU-01A-11R-A29S-07	0.204761309739189	ACC	Cancer
TCGA-UB-A7MD-01A-12R-A352-07	2.07695871994378	LIHC	Cancer
TCGA-62-A471-01A-12R-A24H-07	6.18123807135148	LUAD	Cancer
TCGA-EL-A3TB-11A-11R-A22L-07	2.26797230099713	THCA	Normal
TCGA-D1-A102-01A-11R-A10J-07	4.97216442786134	UCEC	Cancer
TCGA-DB-5279-01A-03R-2347-07	2.0424903555052	LGG	Cancer
TCGA-EE-A2GT-06A-12R-A18S-07	7.81370946804255	SKCM	Cancer
TCGA-55-8514-01A-11R-2403-07	10.751187290865	LUAD	Cancer
TCGA-VQ-A8PX-01A-12R-A414-31	2.12122334749207	STAD	Cancer
TCGA-HT-7686-01A-11R-2256-07	0.340004436820869	LGG	Cancer
TCGA-EW-A6SD-01A-12R-A33J-07	3.55590705410702	BRCA	Cancer
TCGA-BR-8060-11A-01R-2343-13	5.12568133193838	STAD	Normal
TCGA-58-8386-11A-01R-2296-07	12.1081670382413	LUSC	Normal
TCGA-FE-A238-01A-11R-A16R-07	1.93492148437806	THCA	Cancer
TCGA-60-2708-01A-01R-0851-07	3.40247229157501	LUSC	Cancer
TCGA-EI-6881-01A-11R-A32Z-07	4.94657215188835	READ	Cancer
TCGA-43-5670-01A-21R-2125-07	0.611545691208152	LUSC	Cancer
TCGA-B5-A0K1-01A-11R-A16W-07	1.06216446303992	UCEC	Cancer
TCGA-CN-5364-01A-01R-1436-07	2.58434148948039	HNSC	Cancer
TCGA-EE-A2GI-06A-11R-A18T-07	21.0511554042527	SKCM	Cancer
TCGA-ER-A19B-06A-11R-A18S-07	1.42879079341974	SKCM	Cancer
TCGA-D3-A5GR-06A-11R-A27Q-07	5.7164513917736	SKCM	Cancer
TCGA-E9-A1RE-01A-11R-A157-07	0.764340319338549	BRCA	Cancer
TCGA-HQ-A5ND-01A-11R-A26T-07	1.45892662342058	BLCA	Cancer
TCGA-CV-7235-11A-01R-2016-07	3.78709623505939	HNSC	Normal
TCGA-CW-5589-11A-01R-1541-07	1.20417694208432	KIRC	Normal
TCGA-AB-2969-03A-01T-0734-13	1.74556792724171	LAML	Cancer
TCGA-B2-4101-01A-02R-1277-07	26.0900436956157	KIRC	Cancer
TCGA-IA-A83T-01A-11R-A355-07	4.9615857241556	KIRP	Cancer
TCGA-EL-A3D0-01A-12R-A206-07	1.27050771771666	THCA	Cancer
TCGA-G9-6366-01A-11R-2118-07	1.03566122013899	PRAD	Cancer
TCGA-HU-A4GN-01A-11R-A251-31	3.84468340726881	STAD	Cancer
TCGA-BQ-5887-11A-01R-1965-07	1.06098827397425	KIRP	Normal
TCGA-DY-A0XA-01A-11R-A155-07	1.24560989730429	READ	Cancer
TCGA-A2-A0EW-01A-21R-A115-07	2.24971928321011	BRCA	Cancer
TCGA-09-2051-01A-01R-1568-13	3.21518563530775	OV	Cancer
TCGA-F7-7848-01A-11R-2132-07	6.00957416212749	HNSC	Cancer
TCGA-VQ-AA6I-01A-11R-A414-31	2.77148879647799	STAD	Cancer
TCGA-HT-A74H-01A-11R-A32Q-07	0.61476281695716	LGG	Cancer
TCGA-49-AAR2-01A-11R-A39D-07	2.69492255259282	LUAD	Cancer
TCGA-D5-6540-01A-11R-1723-07	4.88690244221079	COAD	Cancer
TCGA-DJ-A3V0-01A-11R-A22U-07	1.30525888926185	THCA	Cancer
TCGA-D8-A1XU-01A-11R-A14M-07	0.506885226628919	BRCA	Cancer
TCGA-FS-A1ZQ-06A-11R-A18U-07	1.53107872416305	SKCM	Cancer
TCGA-AR-A5QM-01A-11R-A27Q-07	1.70501574019587	BRCA	Cancer
TCGA-CC-A7IG-01A-11R-A33J-07	0.587511565453489	LIHC	Cancer
TCGA-YL-A8HL-01A-11R-A36G-07	0.33403247696398	PRAD	Cancer
TCGA-C5-A8XK-01A-11R-A37O-07	1.87322028836777	CESC	Cancer
TCGA-A2-A04R-01A-41R-A109-07	0.330872584209204	BRCA	Cancer
TCGA-39-5011-01A-01R-1443-07	14.0174193188565	LUSC	Cancer
TCGA-MP-A4T4-01A-11R-A262-07	17.1540910442038	LUAD	Cancer
TCGA-ED-A7XP-01A-11R-A352-07	2.79998249266476	LIHC	Cancer
TCGA-CV-5971-01A-11R-1686-07	5.16808654303332	HNSC	Cancer
TCGA-CV-7423-11A-01R-2081-07	2.83607509921678	HNSC	Normal
TCGA-CN-6021-01A-11R-1686-07	2.2790404691169	HNSC	Cancer
TCGA-EK-A2PM-01A-11R-A18M-07	0.544833525488738	CESC	Cancer
TCGA-92-7340-11A-01R-2045-07	17.7093471740738	LUSC	Normal
TCGA-EJ-7793-01A-31R-2263-07	0.8088056171268	PRAD	Cancer
TCGA-G3-AAV2-01A-11R-A37K-07	1.96682163700264	LIHC	Cancer
TCGA-BH-A0DD-11A-23R-A12P-07	3.80821421945978	BRCA	Normal
TCGA-24-1556-01A-01R-1566-13	2.97338035075621	OV	Cancer
TCGA-06-5859-01A-01R-1849-01	0.785823261274796	GBM	Cancer
TCGA-23-1029-01B-01R-1567-13	0.385974590395364	OV	Cancer
TCGA-S9-A6U2-01A-21R-A33Z-07	0.324590559675517	LGG	Cancer
TCGA-B8-5546-01A-01R-1541-07	3.34651213596965	KIRC	Cancer
TCGA-DJ-A13R-01A-11R-A10U-07	17.4049807260946	THCA	Cancer
TCGA-CV-A6JD-01A-11R-A31N-07	6.81119980449947	HNSC	Cancer
TCGA-BP-4994-01A-01R-1334-07	7.57912148294401	KIRC	Cancer
TCGA-XF-A8HF-01A-11R-A36F-07	1.87470673436567	BLCA	Cancer
TCGA-A2-A04W-01A-31R-A115-07	0.792152075558865	BRCA	Cancer
TCGA-BH-A1FU-01A-11R-A14D-07	2.22256110238226	BRCA	Cancer
TCGA-P3-A6T0-01A-12R-A34R-07	1.91281894101683	HNSC	Cancer
TCGA-CV-5440-01A-01R-1514-07	1.09207063797949	HNSC	Cancer
TCGA-E2-A10F-01A-11R-A10J-07	2.11166865503895	BRCA	Cancer
TCGA-27-2526-01A-01R-1850-01	2.35871632104359	GBM	Cancer
TCGA-DJ-A3VF-01A-11R-A23N-07	1.65024582851805	THCA	Cancer
TCGA-ZF-A9R2-01A-11R-A39I-07	0.100792595433083	BLCA	Cancer
TCGA-HC-7749-01A-11R-2118-07	1.58805177681286	PRAD	Cancer
TCGA-44-4112-01A-01R-1107-07	3.55735912919814	LUAD	Cancer
TCGA-IN-AB1V-01A-21R-A414-31	1.00495508964758	STAD	Cancer
TCGA-E9-A1RH-01A-21R-A169-07	1.05963153967983	BRCA	Cancer
TCGA-EB-A51B-01A-11R-A27Q-07	1.74332169432974	SKCM	Cancer
TCGA-ZS-A9CD-01A-11R-A37K-07	1.27502237002513	LIHC	Cancer
TCGA-HC-7232-01A-11R-2118-07	1.67859106012344	PRAD	Cancer
TCGA-A3-3358-11A-01R-1541-07	1.65568055402904	KIRC	Normal
TCGA-B6-A0IN-01A-11R-A034-07	2.74870880619048	BRCA	Cancer
TCGA-55-8506-01A-11R-2403-07	5.30504064022466	LUAD	Cancer
TCGA-50-5941-01A-11R-1755-07	15.5698194793995	LUAD	Cancer
TCGA-77-8154-01A-11R-2247-07	0.830403346407931	LUSC	Cancer
TCGA-BQ-7055-11A-01R-1965-07	0.871123876644041	KIRP	Normal
TCGA-D5-5538-01A-01R-1653-07	2.07243229227059	COAD	Cancer
TCGA-P4-A5E6-01A-11R-A28H-07	2.43760157461873	KIRP	Cancer
TCGA-CH-5764-01A-21R-1580-07	2.29523535366368	PRAD	Cancer
TCGA-ZJ-AAXA-01A-11R-A42T-07	0.439444205684884	CESC	Cancer
TCGA-BG-A0MI-01A-11R-A040-07	9.15826087780902	UCEC	Cancer
TCGA-AX-A3FV-01A-11R-A22K-07	1.42610530315289	UCEC	Cancer
TCGA-ER-A19H-06A-12R-A18S-07	17.7368400465793	SKCM	Cancer
TCGA-S9-A6WQ-01A-12R-A34F-07	0.338672435337778	LGG	Cancer
TCGA-E9-A6HE-01A-11R-A31O-07	1.87162442304052	BRCA	Cancer
TCGA-30-1892-01A-01R-1568-13	0.621739152048622	OV	Cancer
TCGA-D7-A6EZ-01A-11R-A31P-31	16.0715268082689	STAD	Cancer
TCGA-AX-A2HF-01A-11R-A17B-07	4.69284454361582	UCEC	Cancer
TCGA-BR-6710-01A-11R-1884-13	2.88911677777829	STAD	Cancer
TCGA-JW-A5VL-01A-11R-A28H-07	13.714173093056	CESC	Cancer
TCGA-95-7043-01A-11R-1949-07	1.11646342038051	LUAD	Cancer
TCGA-DD-AAE3-01A-11R-A41C-07	1.26202195546804	LIHC	Cancer
TCGA-86-7954-01A-11R-2187-07	4.94781940812515	LUAD	Cancer
TCGA-AB-2821-03A-01T-0735-13	12.5562715054548	LAML	Cancer
TCGA-78-7535-01A-11R-2066-07	1.86918959218272	LUAD	Cancer
TCGA-A3-A8OV-01A-11R-A37O-07	11.1958221518265	KIRC	Cancer
TCGA-EE-A3J5-06A-11R-A20F-07	8.8272093322529	SKCM	Cancer
TCGA-PJ-A5Z9-01A-11R-A28H-07	1.22811984377161	KIRP	Cancer
TCGA-BP-4771-01A-01R-1289-07	63.8551577999759	KIRC	Cancer
TCGA-HD-A633-01A-11R-A28V-07	1.41825323610496	HNSC	Cancer
TCGA-BQ-5883-01A-11R-1592-07	1.10317488092588	KIRP	Cancer
TCGA-HT-8011-01A-11R-2403-07	0.376581355573958	LGG	Cancer
TCGA-DU-6404-02B-11R-A36H-07	0.258608421415064	LGG	Cancer
TCGA-EJ-5522-01A-01R-1580-07	1.70214723819713	PRAD	Cancer
TCGA-55-6970-01A-11R-1949-07	4.70253526812519	LUAD	Cancer
TCGA-DK-A3IN-01A-11R-A20F-07	4.57717957456079	BLCA	Cancer
TCGA-C5-A2M1-01A-11R-A18M-07	11.4005370512546	CESC	Cancer
TCGA-CV-7422-01A-21R-2081-07	2.84531050902348	HNSC	Cancer
TCGA-VS-A9UH-01A-11R-A42T-07	28.7288914445764	CESC	Cancer
TCGA-DD-A4NK-01A-11R-A28V-07	2.36752109591029	LIHC	Cancer
TCGA-DJ-A13O-01A-11R-A10U-07	3.06116596192598	THCA	Cancer
TCGA-66-2781-01A-01R-0851-07	2.41375438445116	LUSC	Cancer
TCGA-DD-AACH-01A-11R-A41C-07	2.76139896228995	LIHC	Cancer
TCGA-D3-A8GD-06A-11R-A37K-07	47.5613080749235	SKCM	Cancer
TCGA-EX-A8YF-01A-11R-A37O-07	16.5569751379962	CESC	Cancer
TCGA-CZ-5469-11A-01R-1503-07	0.397863061659785	KIRC	Normal
TCGA-B6-A0IG-01A-11R-A034-07	0.989631788563459	BRCA	Cancer
TCGA-44-2668-01B-02R-A277-07	9.29351337042944	LUAD	Cancer
TCGA-69-7978-01A-11R-2187-07	14.526290585653	LUAD	Cancer
TCGA-CC-5264-01A-01R-A131-07	1.01916325735999	LIHC	Cancer
TCGA-J4-A67T-01A-11R-A311-07	1.50488069619157	PRAD	Cancer
TCGA-AA-3556-01A-01R-0821-07	6.19377335405338	COAD	Cancer
TCGA-CV-A6K1-01A-11R-A31N-07	6.48205515653951	HNSC	Cancer
TCGA-D6-A74Q-01A-11R-A34R-07	4.35227229549194	HNSC	Cancer
TCGA-DM-A0XF-01A-11R-A155-07	1.73939943144575	COAD	Cancer
TCGA-CM-4743-01A-01R-1723-07	8.9664011750437	COAD	Cancer
TCGA-86-A4P8-01A-11R-A24X-07	24.1541595931173	LUAD	Cancer
TCGA-J9-A52B-01A-11R-A26U-07	1.95178391043556	PRAD	Cancer
TCGA-GM-A2DM-01A-11R-A180-07	0.728790335886829	BRCA	Cancer
TCGA-KP-A3W4-01A-11R-A22K-07	4.90271749751076	UCEC	Cancer
TCGA-GC-A3BM-11A-11R-A22U-07	2.71167980759599	BLCA	Normal
TCGA-CZ-5464-01A-01R-1503-07	14.2336571794277	KIRC	Cancer
TCGA-85-7699-01A-11R-2125-07	10.3587936739008	LUSC	Cancer
TCGA-MT-A51W-01A-21R-A266-07	5.95391636375252	HNSC	Cancer
TCGA-VS-A8QA-01A-11R-A37O-07	3.16740563597013	CESC	Cancer
TCGA-BT-A20W-01A-21R-A14Y-07	3.25000534480236	BLCA	Cancer
TCGA-OR-A5L5-01A-11R-A29S-07	2.40727331139836	ACC	Cancer
TCGA-BP-4959-01A-01R-1334-07	5.73236191505417	KIRC	Cancer
TCGA-AY-5543-01A-01R-1653-07	1.4617244772999	COAD	Cancer
TCGA-BA-4077-01B-01R-1436-07	8.98589900507136	HNSC	Cancer
TCGA-AB-2880-03A-01T-0735-13	30.8135225727455	LAML	Cancer
TCGA-57-1586-01A-02R-1567-13	0.834153447978783	OV	Cancer
TCGA-EE-A29N-06A-12R-A18S-07	8.29998374106363	SKCM	Cancer
TCGA-DB-A64V-01A-11R-A29R-07	1.31517561473965	LGG	Cancer
TCGA-E2-A14N-01A-31R-A137-07	1.65345819761495	BRCA	Cancer
TCGA-BH-A0HF-01A-11R-A056-07	1.80686247919939	BRCA	Cancer
TCGA-EJ-7115-11A-01R-2118-07	1.30588582126796	PRAD	Normal
TCGA-22-1017-01A-01R-0692-07	7.80040135639851	LUSC	Cancer
TCGA-MY-A5BE-01A-21R-A26T-07	62.107002910065	CESC	Cancer
TCGA-A6-2677-01A-01R-A278-07	0.846743490206914	COAD	Cancer
TCGA-30-1891-01A-01R-1568-13	0.941957112891168	OV	Cancer
TCGA-44-3396-01A-01R-1206-07	6.76421735363798	LUAD	Cancer
TCGA-GN-A8LK-06A-11R-A37K-07	0.381527366567355	SKCM	Cancer
TCGA-BA-A6DG-01A-21R-A30B-07	3.63725286185249	HNSC	Cancer
TCGA-D1-A17A-01A-11R-A12I-07	3.6505189149226	UCEC	Cancer
TCGA-50-5931-11A-01R-1858-07	14.2968520925616	LUAD	Normal
TCGA-D5-6920-01A-11R-1928-07	2.94349785497716	COAD	Cancer
TCGA-CH-5792-01A-11R-1580-07	2.92680762029066	PRAD	Cancer
TCGA-AZ-6600-01A-11R-1774-07	2.01264290542419	COAD	Cancer
TCGA-B0-4816-01A-01R-1503-07	14.094619137086	KIRC	Cancer
TCGA-25-2393-01A-01R-1569-13	0.994662032350816	OV	Cancer
TCGA-BC-A3KF-01A-11R-A213-07	0.855044816222584	LIHC	Cancer
TCGA-SX-A7SS-01A-11R-A36F-07	1.90028246495004	KIRP	Cancer
TCGA-AR-A1AN-01A-11R-A12P-07	0.790957768188561	BRCA	Cancer
TCGA-AO-A129-01A-21R-A10J-07	5.15085509012374	BRCA	Cancer
TCGA-AB-2900-03A-01T-0735-13	2.98650319371679	LAML	Cancer
TCGA-KO-8403-11A-01R-2315-07	0.731549074132856	KICH	Normal
TCGA-BR-4361-01A-01R-1157-13	5.13190912987923	STAD	Cancer
TCGA-BP-4166-01A-02R-1289-07	11.3943686655543	KIRC	Cancer
TCGA-E6-A2P8-01A-11R-A19W-07	6.59441420911535	UCEC	Cancer
TCGA-A6-2681-01A-01R-1410-07	2.76530951120646	COAD	Cancer
TCGA-AR-A0TS-01A-11R-A115-07	4.6491908470539	BRCA	Cancer
TCGA-VP-A87C-01A-11R-A352-07	6.54976548198346	PRAD	Cancer
TCGA-50-6594-01A-11R-1755-07	2.61577075300511	LUAD	Cancer
TCGA-ZG-A9LS-01A-12R-A41O-07	2.49538447737803	PRAD	Cancer
TCGA-FY-A40N-01A-11R-A23N-07	1.89498890523955	THCA	Cancer
TCGA-FD-A3B8-01A-31R-A20F-07	20.8268761033989	BLCA	Cancer
TCGA-CR-7397-01A-11R-2016-07	2.5528255788581	HNSC	Cancer
TCGA-CV-A45Z-01A-21R-A24Z-07	5.77413356376014	HNSC	Cancer
TCGA-VQ-AA68-01A-11R-A414-31	2.75519440057226	STAD	Cancer
TCGA-AB-2943-03A-01T-0740-13	44.255716931053	LAML	Cancer
TCGA-B2-5635-01A-01R-A277-07	8.32889952841959	KIRC	Cancer
TCGA-EK-A2RE-01A-11R-A18M-07	0.166373872468466	CESC	Cancer
TCGA-KK-A59V-01A-11R-A29R-07	14.7862719154871	PRAD	Cancer
TCGA-E2-A1LL-01A-11R-A144-07	1.26609090919608	BRCA	Cancer
TCGA-MP-A4TD-01A-32R-A262-07	2.86599627422686	LUAD	Cancer
TCGA-FU-A3YQ-01A-11R-A22U-07	6.3836414357486	CESC	Cancer
TCGA-XF-A9SH-01A-11R-A39I-07	0.676299859827687	BLCA	Cancer
TCGA-06-0157-01A-01R-1849-01	2.70199806718647	GBM	Cancer
TCGA-CR-6471-01A-11R-1873-07	7.8661030467317	HNSC	Cancer
TCGA-AA-3534-11A-01R-A32Z-07	4.10997772183774	COAD	Normal
TCGA-FT-A3EE-01A-11R-A206-07	0.442011025221348	BLCA	Cancer
TCGA-06-0882-01A-01R-1849-01	1.24623906795292	GBM	Cancer
TCGA-UY-A78N-01A-12R-A33J-07	0.599348979423295	BLCA	Cancer
TCGA-RC-A6M6-01A-11R-A32O-07	0.889733917477605	LIHC	Cancer
TCGA-GC-A6I3-11A-11R-A31N-07	8.95613147161393	BLCA	Normal
TCGA-55-1596-01A-01R-0946-07	4.38464344386755	LUAD	Cancer
TCGA-CS-6670-01A-11R-1896-07	0.0761619264272594	LGG	Cancer
TCGA-FG-8187-01A-11R-2256-07	0.231076478301207	LGG	Cancer
TCGA-FG-A713-01A-11R-A32Q-07	0.219947511785173	LGG	Cancer
TCGA-4P-AA8J-01A-11R-A39I-07	3.73474623282432	HNSC	Cancer
TCGA-AG-A014-01A-02R-A002-07	6.27493659378387	READ	Cancer
TCGA-EK-A2RO-01A-11R-A18M-07	2.57266424627937	CESC	Cancer
TCGA-KU-A66T-01A-11R-A30B-07	0.627384812072407	HNSC	Cancer
TCGA-P3-A6T5-01A-11R-A34R-07	2.02013120462391	HNSC	Cancer
TCGA-A3-3370-01A-02R-1420-07	17.0653526538866	KIRC	Cancer
TCGA-CF-A47X-01A-31R-A23W-07	0.350413776296154	BLCA	Cancer
TCGA-23-1122-01A-01R-1565-13	0.534115603300274	OV	Cancer
TCGA-02-0047-01A-01R-1849-01	0.522165978769831	GBM	Cancer
TCGA-A3-3362-01A-02R-1325-07	5.73488595242592	KIRC	Cancer
TCGA-06-0138-01A-02R-1849-01	1.4295466405258	GBM	Cancer
TCGA-A7-A5ZV-01A-11R-A28M-07	0.585806683633316	BRCA	Cancer
TCGA-AA-3664-01A-01R-0905-07	1.83629453320352	COAD	Cancer
TCGA-R8-A73M-01A-11R-A32Q-07	0.073538311695621	LGG	Cancer
TCGA-HC-7752-01A-11R-2118-07	0.803130940715313	PRAD	Cancer
TCGA-B6-A0WX-01A-11R-A109-07	1.53969931822465	BRCA	Cancer
TCGA-AK-3451-01A-02R-1188-07	5.63930685387172	KIRC	Cancer
TCGA-AB-2888-03B-01T-0748-13	10.3736813190264	LAML	Cancer
TCGA-CU-A0YN-11A-11R-A10U-07	0.251264739449183	BLCA	Normal
TCGA-XJ-A83F-01A-11R-A352-07	0.60133071125302	PRAD	Cancer
TCGA-AP-A0LP-01A-12R-A104-07	1.82618090575616	UCEC	Cancer
TCGA-55-7913-01B-11R-2241-07	2.17071990697972	LUAD	Cancer
TCGA-V1-A9O9-01A-11R-A41O-07	4.79467971873409	PRAD	Cancer
TCGA-BP-4758-01A-01R-1289-07	26.8298069704531	KIRC	Cancer
TCGA-LL-A441-01A-11R-A24H-07	7.26182471306891	BRCA	Cancer
TCGA-97-A4M5-01A-11R-A24X-07	12.1821820297422	LUAD	Cancer
TCGA-EE-A2MS-06A-11R-A18S-07	5.67590323627532	SKCM	Cancer
TCGA-HI-7169-01A-11R-2118-07	1.1681425497122	PRAD	Cancer
TCGA-BH-A1F8-11B-21R-A13Q-07	3.83576672797498	BRCA	Normal
TCGA-CQ-7071-01A-12R-A30B-07	4.77877747154875	HNSC	Cancer
TCGA-BP-4795-01A-02R-1420-07	5.81844101305499	KIRC	Cancer
TCGA-34-5231-01A-21R-1820-07	12.3803002059453	LUSC	Cancer
TCGA-06-0745-01A-01R-1849-01	2.16794945141309	GBM	Cancer
TCGA-CV-7261-01A-11R-2016-07	2.01506162533369	HNSC	Cancer
TCGA-BL-A13I-01B-04R-A277-07	3.10304499489349	BLCA	Cancer
TCGA-AO-A12H-01A-11R-A115-07	0.247313423782092	BRCA	Cancer
TCGA-G2-AA3F-01A-12R-A42T-07	1.12337165565371	BLCA	Cancer
TCGA-VS-A8QM-01A-11R-A37O-07	14.3716303898281	CESC	Cancer
TCGA-44-2666-01B-02R-A277-07	1.69601474917912	LUAD	Cancer
TCGA-A2-A0D0-01A-11R-A00Z-07	6.67505211960219	BRCA	Cancer
TCGA-A3-3335-01A-01R-0864-07	2.74250575288268	KIRC	Cancer
TCGA-AC-A2FM-11B-32R-A19W-07	3.23127796258266	BRCA	Normal
TCGA-KO-8415-11A-01R-2315-07	0.984838170729059	KICH	Normal
TCGA-P3-A6T2-01A-11R-A34R-07	1.63693314180872	HNSC	Cancer
TCGA-BH-A0BA-01A-11R-A056-07	1.92930971201738	BRCA	Cancer
TCGA-RY-A83Y-01A-11R-A36H-07	0.760420821791457	LGG	Cancer
TCGA-D8-A1XT-01A-11R-A14M-07	1.12632998055873	BRCA	Cancer
